claim_id,delivery_id,reason,amount_claimed,claim_status,claim_date,resolved_date,shipment_id,carrier,status,delivery_duration_days,damage_flag,proof_of_delivery_status,origin_warehouse,destination_city,ship_date,delivery_date,product_id,quantity,freight_cost,vendor_id,vendor_name,contract_start,contract_end,vendor_rating,country,warehouse_id,stock_level,reorder_threshold,last_restock_date,next_restock_due,delay_days,reorder_flag,claim_aging_days
C00132,D00917,Delay,421.97,Rejected,2025-06-01,2025-06-07,S00918,Lutz PLC,Delivered,5,1,Pending,W002,Oscarchester,2025-05-17,2025-05-22,P0088,117,218.86,V033,Evans Group,2024-06-21 00:00:00,2025-06-21 00:00:00,2.9,Sri Lanka,W005,732,277,2025-07-16,2025-08-04,5,0,6
C00132,D00917,Delay,421.97,Rejected,2025-06-01,2025-06-07,S00918,Lutz PLC,Delivered,5,1,Pending,W002,Oscarchester,2025-05-17,2025-05-22,P0088,117,218.86,V033,Evans Group,2024-06-21 00:00:00,2025-06-21 00:00:00,2.9,Sri Lanka,W007,238,153,2025-07-20,2025-07-28,5,0,6
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W001,265,165,2025-08-28,2025-09-04,3,0,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W009,799,289,2025-08-27,2025-09-19,3,0,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W010,352,155,2025-08-05,2025-08-24,3,0,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W001,949,220,2025-07-25,2025-08-20,3,0,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W010,156,280,2025-07-18,2025-08-17,3,1,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W002,795,255,2025-07-19,2025-08-15,3,0,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W009,24,212,2025-07-22,2025-08-13,3,1,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W004,195,245,2025-09-05,2025-09-18,3,1,8
C00133,D00840,Delay,743.26,Pending,2025-07-17,2025-07-25,S00841,"Gonzalez, King and Kim",Lost,3,0,Missing,W002,Port Aaronview,2025-05-08,2025-05-11,P0092,69,447.98,0,0,0,0,0.0,0,W005,146,193,2025-08-28,2025-09-05,3,1,8
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W005,318,144,2025-07-18,2025-08-12,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W006,99,174,2025-08-09,2025-09-03,5,1,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W008,160,117,2025-07-15,2025-08-02,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W006,345,223,2025-07-21,2025-08-18,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W007,403,236,2025-09-06,2025-09-15,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W001,114,191,2025-08-23,2025-09-22,5,1,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W007,285,181,2025-07-12,2025-07-30,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W001,821,153,2025-07-18,2025-08-17,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W009,798,138,2025-08-06,2025-08-31,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W003,383,246,2025-07-16,2025-07-28,5,0,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W005,10,260,2025-08-23,2025-09-21,5,1,11
C00134,D00218,Incorrect Delivery,747.74,Pending,2025-05-21,2025-06-01,S00219,"Mclaughlin, Collins and Lawrence",In Transit,5,0,Missing,W007,East Jeffrey,2025-04-29,2025-05-04,P0077,65,497.84,V007,Humphrey-Anderson,2024-01-11 00:00:00,2025-01-10 00:00:00,3.7,Russian Federation,W004,619,130,2025-08-16,2025-09-01,5,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W008,187,196,2025-08-31,2025-09-20,7,1,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W004,266,256,2025-07-12,2025-08-09,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W010,338,105,2025-08-27,2025-09-10,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W006,735,111,2025-07-14,2025-08-09,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W001,550,149,2025-07-27,2025-08-03,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W010,20,284,2025-08-19,2025-08-26,7,1,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W002,603,155,2025-09-02,2025-09-28,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W003,964,256,2025-09-02,2025-09-22,7,0,11
C00135,D00191,Delay,139.41,Approved,2025-09-09,2025-09-20,S00192,Andersen LLC,Lost,7,0,Pending,W002,Seanbury,2025-03-18,2025-03-25,P0070,118,263.68,V001,"Harper, Jones and Hawkins",2023-09-30 00:00:00,2024-09-29 00:00:00,3.1,Grenada,W002,760,256,2025-07-29,2025-08-19,7,0,11
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W008,824,244,2025-07-12,2025-08-07,9,0,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W001,58,132,2025-07-26,2025-08-16,9,1,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W007,657,209,2025-07-22,2025-08-07,9,0,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W004,606,139,2025-07-11,2025-07-21,9,0,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W001,257,281,2025-09-03,2025-09-27,9,1,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W003,901,293,2025-07-13,2025-08-12,9,0,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W006,731,152,2025-07-17,2025-08-08,9,0,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W009,20,266,2025-09-03,2025-09-25,9,1,1
C00136,D00569,Damage,460.55,Rejected,2025-06-28,2025-06-29,S00570,Gonzalez Group,Delivered,9,0,Pending,W010,Jonathanland,2025-05-09,2025-05-18,P0010,95,111.5,0,0,0,0,0.0,0,W004,181,195,2025-08-12,2025-08-21,9,1,1
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W006,932,204,2025-08-22,2025-09-18,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W007,333,163,2025-08-10,2025-09-07,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W002,229,247,2025-09-01,2025-09-08,8,1,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W009,849,261,2025-07-23,2025-08-20,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W010,514,195,2025-08-10,2025-09-01,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W001,332,176,2025-08-23,2025-09-19,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W005,160,145,2025-09-05,2025-09-24,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W006,315,208,2025-08-16,2025-09-10,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W009,572,266,2025-08-30,2025-09-07,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W006,769,124,2025-08-09,2025-09-01,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W007,966,129,2025-09-07,2025-10-05,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W008,156,136,2025-08-10,2025-09-09,8,0,10
C00137,D00931,Delay,424.28,Approved,2025-04-21,2025-05-01,S00932,"Stewart, Tran and Perez",Lost,8,1,Signed,W008,New Matthewland,2025-06-28,2025-07-06,P0058,118,318.35,V020,"Willis, Silva and Bonilla",2024-04-01 00:00:00,2025-04-01 00:00:00,5.0,Seychelles,W002,398,299,2025-08-16,2025-08-29,8,0,10
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W009,487,222,2025-08-26,2025-09-11,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W009,200,164,2025-08-18,2025-09-09,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W004,710,124,2025-08-14,2025-09-07,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W001,452,192,2025-08-30,2025-09-22,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W009,974,245,2025-07-14,2025-07-25,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W003,904,144,2025-08-16,2025-09-01,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W004,310,141,2025-08-03,2025-08-23,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W007,210,297,2025-09-07,2025-09-26,6,1,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W001,751,290,2025-07-21,2025-08-08,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W008,923,264,2025-08-25,2025-09-02,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W003,940,290,2025-07-28,2025-08-06,6,0,4
C00138,D00507,Delay,335.96,Rejected,2025-07-28,2025-08-01,S00508,Morrison-Bradford,Lost,6,0,Signed,W008,Lake Sarah,2025-04-10,2025-04-16,P0026,11,495.99,V049,"Evans, Matthews and Gibson",2024-05-27 00:00:00,2025-05-27 00:00:00,3.6,Korea,W003,269,136,2025-07-31,2025-08-24,6,0,4
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W010,918,234,2025-07-22,2025-08-16,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W001,215,192,2025-08-10,2025-09-03,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W002,674,261,2025-07-31,2025-08-12,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W007,481,198,2025-08-17,2025-08-26,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W006,383,196,2025-07-24,2025-08-15,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W010,253,162,2025-08-02,2025-08-17,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W003,310,115,2025-07-22,2025-08-04,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W006,485,267,2025-07-19,2025-08-14,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W010,529,247,2025-08-07,2025-08-22,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W007,995,207,2025-09-03,2025-09-25,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W010,891,270,2025-08-30,2025-09-18,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W010,38,202,2025-08-01,2025-08-28,2,1,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W003,594,202,2025-09-06,2025-10-03,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W009,403,293,2025-08-21,2025-09-14,2,0,10
C00139,D00439,Lost Package,685.26,Pending,2025-09-06,2025-09-16,S00440,Thomas-Burton,Lost,2,1,Pending,W006,New Colleen,2025-04-14,2025-04-16,P0067,160,345.95,0,0,0,0,0.0,0,W003,36,220,2025-08-22,2025-09-13,2,1,10
C00140,D00280,Damage,808.93,Approved,2025-06-11,2025-06-24,S00281,"Garcia, Weiss and Young",Delayed,5,1,Pending,W001,Andersonfort,2025-08-06,2025-08-11,P0062,176,115.32,0,0,0,0,0.0,0,W006,543,268,2025-07-11,2025-07-23,5,0,13
C00140,D00280,Damage,808.93,Approved,2025-06-11,2025-06-24,S00281,"Garcia, Weiss and Young",Delayed,5,1,Pending,W001,Andersonfort,2025-08-06,2025-08-11,P0062,176,115.32,0,0,0,0,0.0,0,W008,878,188,2025-08-09,2025-08-22,5,0,13
C00140,D00280,Damage,808.93,Approved,2025-06-11,2025-06-24,S00281,"Garcia, Weiss and Young",Delayed,5,1,Pending,W001,Andersonfort,2025-08-06,2025-08-11,P0062,176,115.32,0,0,0,0,0.0,0,W006,888,280,2025-08-02,2025-08-13,5,0,13
C00140,D00280,Damage,808.93,Approved,2025-06-11,2025-06-24,S00281,"Garcia, Weiss and Young",Delayed,5,1,Pending,W001,Andersonfort,2025-08-06,2025-08-11,P0062,176,115.32,0,0,0,0,0.0,0,W008,941,139,2025-07-29,2025-08-19,5,0,13
C00140,D00280,Damage,808.93,Approved,2025-06-11,2025-06-24,S00281,"Garcia, Weiss and Young",Delayed,5,1,Pending,W001,Andersonfort,2025-08-06,2025-08-11,P0062,176,115.32,0,0,0,0,0.0,0,W004,43,110,2025-07-19,2025-08-02,5,1,13
