claim_id,delivery_id,reason,amount_claimed,claim_status,claim_date,resolved_date,shipment_id,carrier,status,delivery_duration_days,damage_flag,proof_of_delivery_status,origin_warehouse,destination_city,ship_date,delivery_date,product_id,quantity,freight_cost,vendor_id,vendor_name,contract_start,contract_end,vendor_rating,country,warehouse_id,stock_level,reorder_threshold,last_restock_date,next_restock_due
C00144,D00887,Incorrect Delivery,515.55,Rejected,2025-06-28,2025-07-03,S00888,Anderson-Sanders,In Transit,4,1,Signed,W010,Perezchester,2025-05-06,2025-05-10,P0070,121,221.7,V001,"Harper, Jones and Hawkins",2023-09-30,2024-09-29,3.1,Grenada,W002,603,155,2025-09-02,2025-09-28
C00144,D00887,Incorrect Delivery,515.55,Rejected,2025-06-28,2025-07-03,S00888,Anderson-Sanders,In Transit,4,1,Signed,W010,Perezchester,2025-05-06,2025-05-10,P0070,121,221.7,V001,"Harper, Jones and Hawkins",2023-09-30,2024-09-29,3.1,Grenada,W003,964,256,2025-09-02,2025-09-22
C00144,D00887,Incorrect Delivery,515.55,Rejected,2025-06-28,2025-07-03,S00888,Anderson-Sanders,In Transit,4,1,Signed,W010,Perezchester,2025-05-06,2025-05-10,P0070,121,221.7,V001,"Harper, Jones and Hawkins",2023-09-30,2024-09-29,3.1,Grenada,W002,760,256,2025-07-29,2025-08-19
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W009,859,113,2025-09-07,2025-09-16
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W004,322,291,2025-07-21,2025-07-31
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W003,15,142,2025-07-15,2025-07-25
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W003,302,128,2025-08-16,2025-09-14
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W006,705,258,2025-09-09,2025-09-23
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W010,602,207,2025-07-23,2025-08-19
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W002,920,281,2025-07-19,2025-08-10
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W009,669,270,2025-08-29,2025-09-11
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W009,679,124,2025-07-14,2025-08-11
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W006,715,262,2025-08-10,2025-08-25
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W001,633,212,2025-07-16,2025-08-07
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W006,950,268,2025-08-02,2025-08-26
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W001,420,281,2025-08-13,2025-09-06
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W005,282,150,2025-09-05,2025-10-04
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V003,"Coffey, George and Goodman",2023-09-27,2024-09-26,2.5,Albania,W010,291,141,2025-07-14,2025-08-08
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W009,859,113,2025-09-07,2025-09-16
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W004,322,291,2025-07-21,2025-07-31
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W003,15,142,2025-07-15,2025-07-25
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W003,302,128,2025-08-16,2025-09-14
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,705,258,2025-09-09,2025-09-23
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W010,602,207,2025-07-23,2025-08-19
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W002,920,281,2025-07-19,2025-08-10
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W009,669,270,2025-08-29,2025-09-11
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W009,679,124,2025-07-14,2025-08-11
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,715,262,2025-08-10,2025-08-25
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W001,633,212,2025-07-16,2025-08-07
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W006,950,268,2025-08-02,2025-08-26
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W001,420,281,2025-08-13,2025-09-06
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W005,282,150,2025-09-05,2025-10-04
C00145,D00099,Lost Package,171.66,Approved,2025-06-24,2025-07-08,S00100,King Inc,Lost,8,1,Missing,W002,Martinezview,2025-06-11,2025-06-19,P0059,29,102.45,V029,Manning PLC,2024-04-30,2025-04-30,3.9,Hong Kong,W010,291,141,2025-07-14,2025-08-08
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W002,495,196,2025-07-13,2025-08-04
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W005,490,201,2025-08-24,2025-09-01
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W002,235,135,2025-07-31,2025-08-22
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W009,113,254,2025-07-13,2025-07-30
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W006,159,250,2025-08-11,2025-09-03
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W006,807,212,2025-07-15,2025-08-05
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W003,321,289,2025-09-06,2025-09-14
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W010,395,172,2025-07-16,2025-08-13
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W001,289,182,2025-08-18,2025-09-12
C00146,D00529,Damage,808.55,Approved,2025-07-04,2025-07-24,S00530,Williams-Marquez,In Transit,10,0,Pending,W001,Stevenchester,2025-05-07,2025-05-17,P0083,179,372.38,,,,,,,W007,808,201,2025-08-16,2025-09-14
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W007,472,107,2025-07-22,2025-08-15
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W004,59,248,2025-09-03,2025-09-12
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W006,918,266,2025-08-02,2025-08-20
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W010,703,160,2025-07-16,2025-07-23
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W006,400,213,2025-07-25,2025-08-14
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W006,220,241,2025-08-07,2025-09-06
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W009,177,262,2025-08-19,2025-09-18
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W006,231,148,2025-08-20,2025-09-04
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W001,212,104,2025-07-13,2025-08-02
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W001,362,265,2025-07-27,2025-08-07
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W003,47,238,2025-08-16,2025-09-04
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W002,530,236,2025-08-30,2025-09-06
C00147,D00189,Incorrect Delivery,663.93,Approved,2025-07-01,2025-07-19,S00190,Hayes-Parks,In Transit,9,1,Signed,W005,Markport,2025-04-22,2025-05-01,P0053,75,438.3,,,,,,,W010,518,263,2025-08-15,2025-08-31
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W007,594,177,2025-09-01,2025-09-09
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W001,894,284,2025-07-13,2025-07-27
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W010,127,178,2025-08-27,2025-09-21
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W004,36,105,2025-08-31,2025-09-23
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W007,303,130,2025-08-03,2025-08-23
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W003,222,263,2025-09-05,2025-09-23
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W006,162,207,2025-07-26,2025-08-17
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W009,351,187,2025-07-19,2025-08-05
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W007,684,116,2025-08-11,2025-08-28
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W010,131,232,2025-08-18,2025-08-29
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W002,357,157,2025-08-14,2025-08-23
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W001,942,113,2025-08-02,2025-08-19
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W002,740,103,2025-08-03,2025-09-02
C00148,D00432,Delay,728.99,Rejected,2025-06-26,2025-07-09,S00433,Roth Ltd,Delayed,3,1,Signed,W002,West Jeffreyland,2025-03-13,2025-03-16,P0002,162,370.98,V031,Davis-Phelps,2023-11-12,2024-11-11,3.7,Iceland,W008,1000,290,2025-07-17,2025-08-14
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W003,833,235,2025-08-12,2025-08-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W006,489,177,2025-07-17,2025-07-31
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W010,886,209,2025-08-26,2025-09-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W004,531,171,2025-08-20,2025-09-14
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W003,573,213,2025-08-16,2025-09-07
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W008,49,218,2025-08-26,2025-09-11
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W002,988,129,2025-08-12,2025-08-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W010,425,295,2025-08-26,2025-09-02
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W010,681,168,2025-08-06,2025-08-16
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W010,66,143,2025-08-12,2025-08-19
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W007,386,121,2025-07-20,2025-08-11
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W004,630,194,2025-08-10,2025-08-31
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W001,824,176,2025-07-17,2025-07-28
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V015,Wilson-Woodard,2024-03-20,2025-03-20,3.4,Armenia,W008,445,140,2025-08-08,2025-08-30
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W003,833,235,2025-08-12,2025-08-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W006,489,177,2025-07-17,2025-07-31
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W010,886,209,2025-08-26,2025-09-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W004,531,171,2025-08-20,2025-09-14
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W003,573,213,2025-08-16,2025-09-07
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W008,49,218,2025-08-26,2025-09-11
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W002,988,129,2025-08-12,2025-08-25
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W010,425,295,2025-08-26,2025-09-02
C00149,D00713,Incorrect Delivery,380.45,Rejected,2025-05-30,2025-06-12,S00714,"Rodriguez, Smith and Murray",Delayed,3,0,Signed,W001,Tommouth,2025-07-31,2025-08-03,P0056,135,138.89,V041,"Miller, Mcdonald and Miller",2024-07-17,2025-07-17,3.4,Lesotho,W010,681,168,2025-08-06,2025-08-16
